Division,District ,Upazila Name,Union Name,BBSID,Latitude,Longitude
Chittagong,NOAKHALI,HATIYA,Jahajmara,4753657,22.15202,91.06364
Chittagong,NOAKHALI,HATIYA,Burir Char,4753615,22.19659,91.13964
Chittagong,NOAKHALI,HATIYA,HATIYA,475367,22.28733,91.14203
Chittagong,NOAKHALI,HATIYA,Char Ishwar,4753628,22.28856,91.14899
Chittagong,NOAKHALI,HATIYA,Sonadia,4753676,22.22359,91.07470
Chittagong,NOAKHALI,HATIYA,Tamaruddin,4753695,22.28938,91.07683
Chittagong,NOAKHALI,HATIYA,Char King,4753638,22.35160,91.12119
Chittagong,NOAKHALI,HATIYA,Sukh Char,4753685,22.39613,91.09940
Chittagong,NOAKHALI,HATIYA,Nalchira,4753666,22.37735,91.11192
Chittagong,NOAKHALI,SENBAG,Chhatarpaia,4758028,23.03648,91.15471
Chittagong,NOAKHALI,SENBAG,Kesharpar,4758066,23.03446,91.19011
Chittagong,NOAKHALI,SENBAG,Dumuria,4758038,23.04240,91.24284
Chittagong,NOAKHALI,SENBAG,Arjuntala,4758013,23.00609,91.20332
Chittagong,NOAKHALI,SENBAG,Kadra,4758057,22.99929,91.25566
Chittagong,NOAKHALI,SENBAG,Kabilpur,4758047,22.95566,91.22328
Chittagong,NOAKHALI,SENBAG,Bejoybag,4758019,22.92723,91.23880
Chittagong,NOAKHALI,SENBAG,Nabipur,4758085,22.90346,91.21979
Chittagong,NOAKHALI,SENBAG,Mohammadpur,4758076,22.94589,91.25692
Chittagong,NOAKHALI,NOAKHALI SADAR,Char Matua,4758740,22.86381,90.98416
Chittagong,NOAKHALI,NOAKHALI SADAR,Dadpur,4758745,22.86763,91.02988
Chittagong,NOAKHALI,NOAKHALI SADAR,Noannai,4758785,22.87052,91.05279
Chittagong,NOAKHALI,NOAKHALI SADAR,Kadir Hanif,4758760,22.87322,91.08959
Chittagong,NOAKHALI,NOAKHALI SADAR,Niazpur,4758775,22.87644,91.13733
Chittagong,NOAKHALI,NOAKHALI SADAR,Kaladaraf,4758765,22.84002,91.01939
Chittagong,NOAKHALI,NOAKHALI SADAR,Binodpur,4758725,22.84547,91.08418
Chittagong,NOAKHALI,NOAKHALI SADAR,Ewazbalia,4758750,22.81857,91.05815
Chittagong,NOAKHALI,NOAKHALI SADAR,Noakhali,4758780,22.82331,91.07732
Chittagong,NOAKHALI,NOAKHALI SADAR,Aswadia,4758723,22.84244,91.13699
Chittagong,NOAKHALI,NOAKHALI SADAR,ANDERCHAR,4758721,,
Chittagong,NOAKHALI,NOAKHALI SADAR,DHARMAPUR,4758747,,
Chittagong,NOAKHALI,NOAKHALI SADAR,PURBA CHAR MATUA,4758790,,
Chittagong,NOAKHALI,KABIRHAT,Narottampur,4754770,22.86521,91.18749
Chittagong,NOAKHALI,KABIRHAT,Bataiya,4754723,22.87132,91.21605
Chittagong,NOAKHALI,KABIRHAT,Sundalpur,4754795,22.81881,91.17825
Chittagong,NOAKHALI,KABIRHAT,Ghoshbag,4754755,22.82165,91.19491
Chittagong,NOAKHALI,KABIRHAT,Chaprashirhat,4754727,22.81672,91.23697
Chittagong,NOAKHALI,KABIRHAT,Dhanshree,4754745,22.78138,91.16261
Chittagong,NOAKHALI,KABIRHAT,Dhanshalik,4754735,22.77893,91.23111
Chittagong,NOAKHALI,SONAIMURI,Jayag,4758359,23.06567,91.01613
Chittagong,NOAKHALI,SONAIMURI,Nadana,4758373,23.06303,91.06700
Chittagong,NOAKHALI,SONAIMURI,Sonaimuri Paurashava,4758399,23.03531,91.10406
Chittagong,NOAKHALI,SONAIMURI,Baragaon,4758317,23.02698,91.12462
Chittagong,NOAKHALI,SONAIMURI,Deoti,4758335,23.02843,91.01227
Chittagong,NOAKHALI,SONAIMURI,Sonapur,4758394,23.00708,91.06161
Chittagong,NOAKHALI,SONAIMURI,Bazra,4758321,22.99291,91.10192
Chittagong,NOAKHALI,SONAIMURI,Ambarnagar,4758313,22.99600,91.16933
Chittagong,NOAKHALI,SONAIMURI,Nateshwar,4758377,22.99529,91.12878
Chittagong,NOAKHALI,SONAIMURI,Amisha Para,4758315,23.00392,91.04178
Chittagong,NOAKHALI,SUBARNA CHAR,Char Jabbar,4758535,22.69756,91.05795
Chittagong,NOAKHALI,SUBARNA CHAR,Char Bata,4758531,22.61253,91.12909
Chittagong,NOAKHALI,SUBARNA CHAR,Char Clerk,4758533,22.64763,91.24702
Chittagong,NOAKHALI,SUBARNA CHAR,Char Amanullah,4758529,22.66377,91.14910
Chittagong,NOAKHALI,SUBARNA CHAR,Char Wapda,4758537,22.70895,91.10798
Chittagong,NOAKHALI,SUBARNA CHAR,Char Jubilee,4758536,22.66782,91.09373
Chittagong,NOAKHALI,SUBARNA CHAR,Purba Char Bata,4758529,22.60201,91.16848
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Kushakhali,4514355,22.86791,90.92801
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Bhawaniganj,4514315,22.87817,90.86135
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Charsai,4514325,22.91053,90.96665
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Dighali,4514345,22.91469,90.92732
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Mandari,4514370,22.92232,90.90322
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Laharkandi,4514360,22.92302,90.85710
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Hajir Para,4514350,22.94458,90.94494
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Char Ruhita,4514330,22.94810,90.78313
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Uttar Joypur,4514395,22.96892,90.95607
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Datta Para,4514340,22.98073,90.91504
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Parbatinagar,4514380,22.97109,90.85676
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Uttar Hamchadi,4514375,23.01928,90.83673
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Bhangakhan,4514390,22.95360,90.87690
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Basikpur,4514335,23.00827,90.88839
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Sakchar,4514305,22.92123,90.81678
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Chandraganj,4514310,22.94936,90.99685
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Dakhin Hamchandi,4514345,22.99061,90.79714
Chittagong,LAXMIPUR,LAXMIPUR SADAR,Dalal Bazar,4514320,22.97781,90.79511
Chittagong,LAXMIPUR,RAIPUR,Keroa,4515859,23.05101,90.79926
Chittagong,LAXMIPUR,RAIPUR,Royipur,4515871,23.03784,90.74103
Chittagong,LAXMIPUR,RAIPUR,Bamni,4515811,23.02237,90.77820
Chittagong,LAXMIPUR,RAIPUR,Sonapur,4515883,23.01024,90.76461
Chittagong,LAXMIPUR,RAIPUR,Char Mohana,4515847,23.00854,90.74104
Chittagong,LAXMIPUR,RAIPUR,Char Ababil,4515823,23.01984,90.68678
Chittagong,LAXMIPUR,RAIPUR,Char Bangshi,4515835,22.98350,90.70572
Chittagong,LAXMIPUR,RAIPUR,South Char Ababil,4515828,23.01197,90.71135
Chittagong,LAXMIPUR,RAIPUR,South Char Bangshi,4515838,22.94743,90.72547
Chittagong,LAXMIPUR,RAIPUR,Char Pata,4515852,23.06814,90.77020
Chittagong,LAXMIPUR,RAMGANJ,Karpara,4516547,23.04279,90.89871
Chittagong,LAXMIPUR,RAMGANJ,Bhatra,4516547,23.12380,90.94858
Chittagong,LAXMIPUR,RAMGANJ,Kanchanpur,4516542,23.14350,90.86593
Chittagong,LAXMIPUR,RAMGANJ,Noagaon,4516566,23.13363,90.88987
Chittagong,LAXMIPUR,RAMGANJ,Bholakot,4516519,23.12034,90.90344
Chittagong,LAXMIPUR,RAMGANJ,Bhadur,4516509,23.10278,90.88151
Chittagong,LAXMIPUR,RAMGANJ,Darbeshpur,4516533,23.06596,90.88979
Chittagong,LAXMIPUR,RAMGANJ,Chondipur,4516523,23.07419,90.81419
Chittagong,LAXMIPUR,RAMGANJ,Ichhapur,4516538,23.11281,90.83180
Chittagong,LAXMIPUR,RAMGANJ,Lamchar,4516557,23.04585,90.85668
Chittagong,LAXMIPUR,RAMGATI,Sonapur,4516576,23.09926,90.86061
Chittagong,LAXMIPUR,RAMGATI,Char Ramiz,4517355,22.61460,90.97521
Chittagong,LAXMIPUR,RAMGATI,Char Abdullah,4517307,22.57010,90.90792
Chittagong,LAXMIPUR,RAMGATI,Char Algi,4517387,22.64601,90.95799
Chittagong,LAXMIPUR,RAMGATI,Char Badam,4517315,22.69672,90.91670
Chittagong,LAXMIPUR,RAMGATI,Bara Kheri,4517363,22.58393,90.99876
Chittagong,LAXMIPUR,RAMGATI,Char Alexandar,4517394,22.68891,90.89035
Chittagong,LAXMIPUR,RAMGATI,Char Gazi,4517355,22.58800,91.00787
Chittagong,LAXMIPUR,RAMGATI,Char Poragachha,4517365,22.68261,90.99200
Chittagong,LAXMIPUR,KAMALNAGAR,Char Falkon,4517331,22.72854,90.86489
Chittagong,LAXMIPUR,KAMALNAGAR,Char Kadira,4517323,22.74972,90.90645
Chittagong,LAXMIPUR,KAMALNAGAR,Char Kalkini,4517339,22.78220,90.80826
Chittagong,LAXMIPUR,KAMALNAGAR,Hazirhat,4517371,22.74003,90.87495
Chittagong,LAXMIPUR,KAMALNAGAR,Char Martin,4517379,22.79563,90.83621
Chittagong,LAXMIPUR,KAMALNAGAR,Char Lawrence,4513379,22.76973,90.86571
Chittagong,LAXMIPUR,KAMALNAGAR,Patwari Hat,4513387,22.70749,90.86824
Chittagong,LAXMIPUR,KAMALNAGAR,Torabganj,4513391,22.80225,90.88758
Chittagong,LAXMIPUR,KAMALNAGAR,Shabheberhat,4513395,22.74539,90.83239
Chittagong,KHAGRACHHARI,KHAGRACHARI SADAR,Bhaibonchhara,4464915,23.20954,91.91698
Chittagong,KHAGRACHHARI,KHAGRACHARI SADAR,Khagrachhari,4464963,23.06829,91.98093
Chittagong,KHAGRACHHARI,KHAGRACHARI SADAR,Kamalchhari,4464947,23.10023,92.03936
Chittagong,KHAGRACHHARI,KHAGRACHARI SADAR,Golabari,4464925,23.09827,91.97515
Chittagong,KHAGRACHHARI,KHAGRACHARI SADAR,Perachhara,4464975,23.12222,91.97294
Chittagong,KHAGRACHHARI,MAHALCHHARI,Maschhari,4466547,23.03842,92.00219
Chittagong,KHAGRACHHARI,MAHALCHHARI,Kayangghat,4466515,22.98824,92.04293
Chittagong,KHAGRACHHARI,MAHALCHHARI,Mubachhari,4466563,22.93549,92.05394
Chittagong,KHAGRACHHARI,MAHALCHHARI,Mahalchari,4466531,22.93450,92.02900
Chittagong,KHAGRACHHARI,MAHALCHHARI,Sandukchhari,4466579,22.92610,91.97881
Chittagong,KHAGRACHHARI,DIGHINALA,Babuchara,4464313,23.37237,92.01563
Chittagong,KHAGRACHHARI,DIGHINALA,Dighinala,4464347,23.30392,92.05499
Chittagong,KHAGRACHHARI,DIGHINALA,Merung,4464379,23.16275,92.10817
Chittagong,KHAGRACHHARI,DIGHINALA,Bowalkhali,4464388,23.24120,92.07604
Chittagong,KHAGRACHHARI,DIGHINALA,Kabakhali,4464389,23.24161,92.09105
Chittagong,KHAGRACHHARI,PANCHHARI,Logung,4467757,23.36561,91.89832
Chittagong,KHAGRACHHARI,PANCHHARI,Pujgang Changi,4467719,23.33411,91.90552
Chittagong,KHAGRACHHARI,PANCHHARI,Panchhari,4467776,23.29693,91.90558
Chittagong,KHAGRACHHARI,PANCHHARI,Latiban,4467738,23.25043,91.92586
Chittagong,KHAGRACHHARI,RAMGARH,Ramgarh,4468076,23.00529,91.74868
Chittagong,KHAGRACHHARI,RAMGARH,Pathachhara,4468057,22.96401,91.82110
Chittagong,KHAGRACHHARI,RAMGARH,Halfchhari,4468038,22.94728,91.86675
Chittagong,KHAGRACHHARI,MATIRANGA,Taindang,4467083,23.28387,91.80163
Chittagong,KHAGRACHHARI,MATIRANGA,Tubalchhari,4467076,23.23537,91.81337
Chittagong,KHAGRACHHARI,MATIRANGA,Baranala,4467011,23.20401,91.81312
Chittagong,KHAGRACHHARI,MATIRANGA,Gumti,4467047,23.12522,91.86658
Chittagong,KHAGRACHHARI,MATIRANGA,Belchhari,4467023,23.10089,91.85134
Chittagong,KHAGRACHHARI,MATIRANGA,Matiranga,4467059,23.04569,91.87919
Chittagong,KHAGRACHHARI,MATIRANGA,Guimara,4467035,22.96348,91.86813
Chittagong,KHAGRACHHARI,MANIKCHHARI,Batnatali,4466719,22.90377,91.80929
Chittagong,KHAGRACHHARI,MANIKCHHARI,Manikchhari,4466763,22.84544,91.83860
Chittagong,KHAGRACHHARI,LAKSHMICHHARI,Dulyatali,4466147,22.86158,91.93213
Chittagong,KHAGRACHHARI,LAKSHMICHHARI,Lakshmichhari,4466171,22.79607,91.91637
Chittagong,KHAGRACHHARI,LAKSHMICHHARI,Barmmachhari,4466123,22.70653,91.94616
Chittagong,COX'S BAZAR,CHAKORIA,Badarkhali,4221605,21.72093,91.95258
Chittagong,COX'S BAZAR,CHAKORIA,Baraitali,4221616,21.82721,92.06397
Chittagong,COX'S BAZAR,CHAKORIA,Bheola Manik Char,4221622,21.78197,92.02172
Chittagong,COX'S BAZAR,CHAKORIA,Dulahazara,4221633,21.66897,92.07680
Chittagong,COX'S BAZAR,CHAKORIA,Purba Barabheola,4221639,21.76781,92.02970
Chittagong,COX'S BAZAR,CHAKORIA,Fasiakhali,4221644,21.73554,92.08797
Chittagong,COX'S BAZAR,CHAKORIA,Harbang,4221650,21.84347,92.05813
Chittagong,COX'S BAZAR,CHAKORIA,Kakhara,4221655,21.75685,92.10839
Chittagong,COX'S BAZAR,CHAKORIA,Lakhyarchar,4221661,21.77053,92.07239
Chittagong,COX'S BAZAR,CHAKORIA,Khuntakhali,4221667,21.61777,92.07355
Chittagong,COX'S BAZAR,CHAKORIA,Kaiarbil,4221672,21.79184,92.05566
Chittagong,COX'S BAZAR,CHAKORIA,Paschim Bara Bheola,4221694,21.74424,91.97558
Chittagong,COX'S BAZAR,CHAKORIA,Bamubilchari,4221696,21.78990,92.19679
Chittagong,COX'S BAZAR,CHAKORIA,Shaharbil,4221697,21.75544,92.05225
Chittagong,COX'S BAZAR,CHAKORIA,Demushia,4221631,21.75898,91.97114
Chittagong,COX'S BAZAR,CHAKORIA,Konakhali,4221669,21.78169,91.99184
Chittagong,COX'S BAZAR,CHAKORIA,Surajpur Manikpur,4221687,21.75995,92.14759
Chittagong,COX'S BAZAR,CHAKORIA,Chiringa,4221627,21.72356,92.06239
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Chaufaldandi,4222411,21.52086,92.01775
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Khurushkul,4222459,21.47721,91.99741
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Islampur,4222484,21.58753,92.06559
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Jalalabad,4222486,21.54962,92.05735
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Pokkhali,4222483,21.56448,92.03492
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Islamabad,4222485,21.55946,92.05819
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,P.m Khali,4222405,21.45137,92.03664
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Jhilwanja,4222447,21.43193,92.04755
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Idgaon,4222435,21.55359,92.07002
Chittagong,COX'S BAZAR,COX'S BAZAR SADAR,Bharakhali,4222405,21.49903,92.03257
Chittagong,COX'S BAZAR,KUTUBDIA,Ali Akbardail,4224513,21.77729,91.85006
Chittagong,COX'S BAZAR,KUTUBDIA,Baraghop,4224527,21.81540,91.85534
Chittagong,COX'S BAZAR,KUTUBDIA,Dakshin Dhurung,4224540,21.86750,91.85910
Chittagong,COX'S BAZAR,KUTUBDIA,Kaiyarbil,4224554,21.83751,91.85664
Chittagong,COX'S BAZAR,KUTUBDIA,Lemsikhali,4224567,21.85773,91.88287
Chittagong,COX'S BAZAR,KUTUBDIA,Uttar Dhurung,4224581,21.89070,91.86328
Chittagong,COX'S BAZAR,MOHESKHALI,Chhota Maheskhali,4224918,21.54614,91.96374
Chittagong,COX'S BAZAR,MOHESKHALI,Bara Maheskhali,4224911,21.54532,91.94259
Chittagong,COX'S BAZAR,MOHESKHALI,Dhalghata,4224923,21.67652,91.87056
Chittagong,COX'S BAZAR,MOHESKHALI,Hoanak,4224947,21.64033,91.92566
Chittagong,COX'S BAZAR,MOHESKHALI,Kalarmarchhara,4224959,21.66506,91.92512
Chittagong,COX'S BAZAR,MOHESKHALI,Matarbari,4224971,21.74109,91.89609
Chittagong,COX'S BAZAR,MOHESKHALI,Saflapur,4224983,21.66285,91.96770
Chittagong,COX'S BAZAR,MOHESKHALI,Kutubjom,4224984,21.52170,91.93805
Chittagong,COX'S BAZAR,MOHESKHALI,Maheskhali Paurashava,4224999,21.52110,91.96530
Chittagong,COX'S BAZAR,RAMU,Garjania,4226619,21.46041,92.19283
Chittagong,COX'S BAZAR,RAMU,Joarianala,4226638,21.46846,92.10606
Chittagong,COX'S BAZAR,RAMU,Kachhapia,4226647,21.44446,92.19820
Chittagong,COX'S BAZAR,RAMU,Kauarhop,4226666,21.43688,92.14278
Chittagong,COX'S BAZAR,RAMU,Rajarkul,4226676,21.41318,92.10075
Chittagong,COX'S BAZAR,RAMU,Dakshin Mithachhari,4226685,21.41565,92.07443
Chittagong,COX'S BAZAR,RAMU,Idgar,4226628,21.58048,92.14449
Chittagong,COX'S BAZAR,RAMU,Rashidnagar,4226686,21.50602,92.08119
Chittagong,COX'S BAZAR,RAMU,Chakmarkul,4226687,21.43224,92.08298
Chittagong,COX'S BAZAR,RAMU,Khuniapalong,4226657,21.31673,92.09366
Chittagong,COX'S BAZAR,RAMU,Fatekharkul,4226609,21.42571,92.10802
Chittagong,COX'S BAZAR,TEKNAF,Baharchhara,4229015,20.96399,92.21356
Chittagong,COX'S BAZAR,TEKNAF,Nhilla,4229031,21.01155,92.25780
Chittagong,COX'S BAZAR,TEKNAF,St.martin,4229039,20.62752,92.32661
Chittagong,COX'S BAZAR,TEKNAF,Sabrang,4229047,20.82314,92.30951
Chittagong,COX'S BAZAR,TEKNAF,Teknaf,4229063,20.86612,92.30860
Chittagong,COX'S BAZAR,TEKNAF,Whykong,4229079,21.06993,92.21742
Chittagong,COX'S BAZAR,UKHIYA,Haldia Palong,4229415,21.30919,92.10168
Chittagong,COX'S BAZAR,UKHIYA,Jalia Palong,4229431,21.28676,92.06569
Chittagong,COX'S BAZAR,UKHIYA,Palong Khali,4229479,21.15484,92.16844
Chittagong,COX'S BAZAR,UKHIYA,Ratna Palong,4229463,21.27143,92.11205
Chittagong,COX'S BAZAR,UKHIYA,Raja Palong,4229447,21.25230,92.13548
Chittagong,COX'S BAZAR,PEKUA,Bara Bakia,4225611,21.84235,91.98760
Chittagong,COX'S BAZAR,PEKUA,Magnama,4225678,21.80372,91.91949
Chittagong,COX'S BAZAR,PEKUA,Pekua,4225683,21.83043,91.96459
Chittagong,COX'S BAZAR,PEKUA,Rajakhali,4225689,21.85623,91.94090
Chittagong,COX'S BAZAR,PEKUA,Tetang,4225696,21.88548,91.97451
Chittagong,COX'S BAZAR,PEKUA,Uzantia,4225655,21.77471,91.93913
Chittagong,COX'S BAZAR,PEKUA,Shilkhali,4225693,21.83000,92.00858
Chittagong,COMILLA,TITASH,Satani,4193656,23.62590,90.76271
Chittagong,COMILLA,TITASH,Jagatpur,4193660,23.60882,90.77203
Chittagong,COMILLA,TITASH,Majidpur,4193669,23.56335,90.76792
Chittagong,COMILLA,TITASH,Balarampur,4193604,23.62167,90.80956
Chittagong,COMILLA,TITASH,Bitikandi,4193617,23.60107,90.84847
Chittagong,COMILLA,TITASH,Kari Kandi,4193651,23.58454,90.79420
Chittagong,COMILLA,TITASH,Narayandia,4193677,23.57678,90.82717
Chittagong,COMILLA,TITASH,Jiarkandi,4193641,23.54829,90.79523
Chittagong,COMILLA,TITASH,Kala Kandi,4193651,23.62190,90.85073
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Bholain South,4193331,23.28952,91.18616
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Bagmara,4193312,23.33492,91.14848
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Perul South,4193383,23.27104,91.12805
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Belghar,4193328,23.25248,91.18831
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Bara Para,4193324,23.38426,91.16630
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Bijoypur,4193335,23.43074,91.15919
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Chouara,4193339,23.40978,91.22510
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Galiara,4193358,23.41533,91.24560
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Purba Jorekanan,4193373,23.36814,91.27518
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Paschim Jorekanan,4193380,23.37080,91.24632
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Bholain North (New),4193333,23.33078,91.18907
Chittagong,COMILLA,COMILLA SADAR DAKSHIN,Perul North (New),4193387,23.28749,91.14505
Chittagong,COMILLA,COMILLA-S,Amratali,4196722,23.50570,91.17370
Chittagong,COMILLA,COMILLA-S,Comilla Cantt,0,23.46167,91.18272
Chittagong,COMILLA,COMILLA-S,Dakshin Durgapur,4196751,23.45839,91.15077
Chittagong,COMILLA,COMILLA-S,Uttar Durgapur,4196794,23.47383,91.14457
Chittagong,COMILLA,COMILLA-S,Jagannathpur,4196765,23.45744,91.21895
Chittagong,COMILLA,COMILLA-S,Kalir Bazar,4196768,23.43651,91.09719
Chittagong,COMILLA,COMILLA-S,COMILLA-S,41967999,23.44814,91.20064
Chittagong,COMILLA,COMILLA-S,Panchthubi,4196790,23.47581,91.21997
Chittagong,COMILLA,NANGALKOT,Bakshaganj,4198734,23.06679,91.24365
Chittagong,COMILLA,NANGALKOT,Bangodda,4198717,23.22144,91.23993
Chittagong,COMILLA,NANGALKOT,Daulkhar,4198751,23.07792,91.20845
Chittagong,COMILLA,NANGALKOT,Dhalua,4198743,23.12923,91.23983
Chittagong,COMILLA,NANGALKOT,Jodda,4198760,23.11277,91.18484
Chittagong,COMILLA,NANGALKOT,Mokara,4198769,23.14789,91.22899
Chittagong,COMILLA,NANGALKOT,Nangalkot,4198777,23.16855,91.19888
Chittagong,COMILLA,NANGALKOT,Peria,4198780,23.20942,91.19653
Chittagong,COMILLA,NANGALKOT,Roykot,4198786,23.19839,91.24709
Chittagong,COMILLA,NANGALKOT,Satbaria,4198794,23.07429,91.28753
Chittagong,COMILLA,NANGALKOT,Adra,4198708,23.14606,91.14826
Chittagong,COMILLA,MURADNAGAR,Jatrapur,4198196,23.66812,90.94532
Chittagong,COMILLA,MURADNAGAR,Akubpur,4198104,23.77085,90.99502
Chittagong,COMILLA,MURADNAGAR,Andikot,4198109,23.76078,91.02676
Chittagong,COMILLA,MURADNAGAR,Sreekail,4198194,23.75890,90.90926
Chittagong,COMILLA,MURADNAGAR,Uttar Paharpur,4198167,23.55391,90.91041
Chittagong,COMILLA,MURADNAGAR,Uttar Ramchandrapur,4198185,23.71326,90.88263
Chittagong,COMILLA,MURADNAGAR,Paschim Bangara,4198118,23.71859,90.95330
Chittagong,COMILLA,MURADNAGAR,Purba Bangara,4198113,23.71669,90.98916
Chittagong,COMILLA,MURADNAGAR,Purba Purbadhair,4198176,23.72385,91.02532
Chittagong,COMILLA,MURADNAGAR,Paschim Purbadhair,4198181,23.70523,91.00988
Chittagong,COMILLA,MURADNAGAR,Chapitala,4198122,23.70075,90.97944
Chittagong,COMILLA,MURADNAGAR,Kamalla,4198138,23.69055,90.91857
Chittagong,COMILLA,MURADNAGAR,Dakshin Ramchandrapur,4198190,23.68460,90.88046
Chittagong,COMILLA,MURADNAGAR,Jahapur,4198140,23.62442,90.86849
Chittagong,COMILLA,MURADNAGAR,Muradnagar,4198154,23.63875,90.93242
Chittagong,COMILLA,MURADNAGAR,Purba Nabipur,4198158,23.64559,90.97291
Chittagong,COMILLA,MURADNAGAR,Darora,4198127,23.59856,90.90115
Chittagong,COMILLA,MURADNAGAR,Chhaliakandi,4198131,23.57973,90.87343
Chittagong,COMILLA,MURADNAGAR,Dhamghar,4198136,23.60225,90.93363
Chittagong,COMILLA,MURADNAGAR,Dakshin Paharpur,4198172,23.51842,90.88801
Chittagong,COMILLA,MURADNAGAR,Paschim Nabipur,4198163,23.63871,90.97051
Chittagong,COMILLA,MONOHORGANJ,Bipulasar,4197273,23.07732,91.10976
Chittagong,COMILLA,MONOHORGANJ,Nather Petua,4197270,23.10187,91.11286
Chittagong,COMILLA,MONOHORGANJ,Sarashpur,4197282,23.10024,91.06435
Chittagong,COMILLA,MONOHORGANJ,Lakshmanpur,4197259,23.11783,91.07649
Chittagong,COMILLA,MONOHORGANJ,Uttar Hawla,4197294,23.14038,91.09998
Chittagong,COMILLA,MONOHORGANJ,Hasnabad,4197214,23.13197,91.01206
Chittagong,COMILLA,MONOHORGANJ,Maisatua,4197238,23.18648,91.06933
Chittagong,COMILLA,MONOHORGANJ,Khila,4197291,23.16713,91.12955
Chittagong,COMILLA,MONOHORGANJ,Dakshin Jhalam,4197245,23.16603,91.03645
Chittagong,COMILLA,MONOHORGANJ,Uttar Jhalam,4197242,23.19759,91.03430
Chittagong,COMILLA,MONOHORGANJ,Basisgoan,4197292,23.14454,91.04080
Chittagong,COMILLA,MEGHNA,Radhanagar,4198895,23.65593,90.72576
Chittagong,COMILLA,MEGHNA,Chandanpur,4198838,23.65744,90.70406
Chittagong,COMILLA,MEGHNA,Maniker Char,4198896,23.63168,90.71004
Chittagong,COMILLA,MEGHNA,MEGHNA,41988,23.62860,90.69753
Chittagong,COMILLA,MEGHNA,Gobindapur,4198843,23.60295,90.70447
Chittagong,COMILLA,MEGHNA,Luterchar,4198862,23.58082,90.66450
Chittagong,COMILLA,MEGHNA,Barakanda,4198812,23.62396,90.66384
Chittagong,COMILLA,MEGHNA,Chalibhanga,4198897,23.66431,90.68183
Chittagong,COMILLA,LAKSAM,Bakai,4197217,23.28473,91.10491
Chittagong,COMILLA,LAKSAM,Mudafarganj,4197263,23.26377,91.05487
Chittagong,COMILLA,LAKSAM,Kandirpar,4197277,23.24662,91.10020
Chittagong,COMILLA,LAKSAM,Laksam East,4197252,23.22664,91.15927
Chittagong,COMILLA,LAKSAM,Uttardha,4197287,23.19891,91.13458
Chittagong,COMILLA,LAKSAM,Ajgra,4197284,23.20577,91.15309
Chittagong,COMILLA,LAKSAM,Gobindapur,4197235,23.22553,91.11263
Chittagong,COMILLA,HOMNA,Dulalpur,4195422,23.72996,90.80876
Chittagong,COMILLA,HOMNA,Bhasania,4195420,23.65997,90.84729
Chittagong,COMILLA,HOMNA,Nilakhi,4195485,23.66470,90.80348
Chittagong,COMILLA,HOMNA,Ghagutia,4195447,23.71559,90.80174
Chittagong,COMILLA,HOMNA,Gharmora,4195450,23.67296,90.82165
Chittagong,COMILLA,HOMNA,Homna Paurashava,4195499,23.67409,90.78619
Chittagong,COMILLA,HOMNA,Chanderchar,4195428,23.72309,90.85735
Chittagong,COMILLA,HOMNA,Joypur,4195425,23.64878,90.82635
Chittagong,COMILLA,HOMNA,Mathabhanga,4195476,23.65655,90.78987
Chittagong,COMILLA,HOMNA,Asadpur,4195415,23.68976,90.83097
Chittagong,COMILLA,DEBIDWAR,Yousufpur,4194011,23.67137,91.02956
